Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P006595,Latin America and Caribbean,Republic of Chile,Closed,POWER V SUPPLEMENT,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006595,1974-02-05T00:00:00Z,,,,,,,,,,Specific Investment Loan,,,(Historic)Hydro,,,,
P006118,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Mining Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006118,1974-01-15T00:00:00Z,6/30/1981,,,,,,,,,Financial Intermediary Loan,,,(Historic)Mining and other extractive,,,,
P008192,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,Agriculture Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008192,1974-01-08T00:00:00Z,6/30/1978,,,,,,,,,Financial Intermediary Loan,,,(Historic)Agricultural credit,,,,
P007346,Latin America and Caribbean,Republic of Honduras,Closed,Education Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007346,1973-12-20T00:00:00Z,6/30/1981,,,,,,,,,Specific Investment Loan,,,Primary Education,,,,
P007800,Latin America and Caribbean,Republic of Panama,Closed,Power Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007800,1973-11-27T00:00:00Z,6/30/1980,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Distribution and transmission,,,,
P007954,Latin America and Caribbean,Republic of Peru,Closed,Education Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007954,1973-11-13T00:00:00Z,2/28/1983,,,,,,,,,Specific Investment Loan,,,Secondary Education,,,,
P007754,Latin America and Caribbean,Republic of Nicaragua,Closed,Agricultural Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007754,1973-11-13T00:00:00Z,12/31/1978,,,,,,,,,Financial Intermediary Loan,,,(Historic)Agricultural credit,,,,
P008119,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Livestock Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008119,1973-10-23T00:00:00Z,4/30/1977,,,,,,,,,Sector Investment and Maintenance Loan,,,Livestock,,,,
P007345,Latin America and Caribbean,Republic of Honduras,Closed,Livestock Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007345,1973-10-09T00:00:00Z,12/31/1979,,,,,,,,,Specific Investment Loan,,,Livestock,,,,
P006119,Latin America and Caribbean,Plurinational State of Bolivia,Closed,ENDE Power Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006119,1973-09-11T00:00:00Z,12/31/1977,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Thermal,,,,
P007531,Latin America and Caribbean,United Mexican States,Closed,Las Truchas Steel Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007531,1973-09-04T00:00:00Z,12/31/1977,,,,,,,,,Specific Investment Loan,,,(Historic)Other industry,,,,
P007953,Latin America and Caribbean,Republic of Peru,Closed,Agricultural Credit Project (05),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007953,1973-08-14T00:00:00Z,12/31/1978,,,,,,,,,Financial Intermediary Loan,,,(Historic)Agricultural credit,,,,
P006736,Latin America and Caribbean,Republic of Colombia,Closed,Railways Project (06),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006736,1973-08-07T00:00:00Z,8/31/1980,,,,,,,,,Specific Investment Loan,,,Railways,,,,
P006735,Latin America and Caribbean,Republic of Colombia,Closed,Education Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006735,1973-07-17T00:00:00Z,3/31/1982,,,,,,,,,Specific Investment Loan,,,Secondary Education,,,,
P007046,Latin America and Caribbean,Republic of Ecuador,Closed,Milagro Irrigation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007046,1973-07-05T00:00:00Z,12/31/1980,,,,,,,,,Specific Investment Loan,,,Irrigation and Drainage,,,,
P006260,Latin America and Caribbean,Federative Republic of Brazil,Closed,Itumbiara Hydroelectric Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006260,1973-07-05T00:00:00Z,12/31/1982,,,,,,,,,Specific Investment Loan,,,(Historic)Hydro,,,,
P006257,Latin America and Caribbean,Federative Republic of Brazil,Closed,Agro Industries Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006257,1973-06-28T00:00:00Z,6/30/1979,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Agricultural credit,,,,
P007045,Latin America and Caribbean,Republic of Ecuador,Closed,Development Finance Companies Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007045,1973-06-26T00:00:00Z,3/30/1979,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P006909,Latin America and Caribbean,Republic of Costa Rica,Closed,Education Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006909,1973-06-19T00:00:00Z,3/31/1981,,,,,,,,,Specific Investment Loan,,,Secondary Education,,,,
P007528,Latin America and Caribbean,United Mexican States,Closed,Mexico City Water Supply Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007528,1973-06-12T00:00:00Z,6/30/1981,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Urban water supply,,,,
P007527,Latin America and Caribbean,United Mexican States,Closed,Livestock and Agriculture Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007527,1973-06-12T00:00:00Z,6/30/1978,,,,,,,,,Specific Investment Loan,,,(Historic)Agricultural credit,,,,
P006732,Latin America and Caribbean,Republic of Colombia,Closed,Development Finance Companies Project (05),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006732,1973-05-31T00:00:00Z,12/31/1979,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P007411,Latin America and Caribbean,Jamaica,Closed,Road Improvement and Maintenance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007411,1973-05-29T00:00:00Z,10/31/1979,,,,,,,,,Specific Investment Loan,,,(Historic)Highways,,,,
P007344,Latin America and Caribbean,Republic of Honduras,Closed,Highway Project (06),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007344,1973-05-24T00:00:00Z,6/30/1980,,,,,,,,,Specific Investment Loan,,,(Historic)Highways,,,,
P007753,Latin America and Caribbean,Republic of Nicaragua,Closed,Earthquake Reconstruction Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007753,1973-05-08T00:00:00Z,9/30/1979,,,,,,,,,Emergency Recovery Loan,,,(Historic)Distribution and transmission,,,,
P007799,Latin America and Caribbean,Republic of Panama,Closed,Livestock Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007799,1973-05-01T00:00:00Z,3/31/1981,,,,,,,,,Specific Investment Loan,,,Livestock,,,,
P007149,Latin America and Caribbean,Republic of El Salvador,Closed,Power Project (06),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007149,1973-04-26T00:00:00Z,8/31/1978,,,,,,,,,Specific Investment Loan,,,(Historic)Hydro,,,,
P008084,Latin America and Caribbean,Republic of Trinidad and Tobago,Closed,Caroni Sugar Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008084,1973-04-10T00:00:00Z,6/30/1978,,,,,,,,,Specific Investment Loan,,,(Historic)Perennial crops,,,,
P006258,Latin America and Caribbean,Federative Republic of Brazil,Closed,Power Distributions and Subtransmissions Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006258,1973-04-10T00:00:00Z,12/31/1977,,,,,,,,,Specific Investment Loan,,,(Historic)Distribution and transmission,,,,
P007752,Latin America and Caribbean,Republic of Nicaragua,Closed,Port of Corinto Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007752,1973-01-30T00:00:00Z,6/30/1979,,,,,,,,,Specific Investment Loan,,,Ports/Waterways,,,,
P006980,Latin America and Caribbean,Dominican Republic,Closed,Yaque del Norte Irrigation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006980,1973-01-16T00:00:00Z,6/30/1981,,,,,,,,,Specific Investment Loan,,,Irrigation and Drainage,,,,
P007231,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,Power Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007231,1973-01-09T00:00:00Z,6/29/1979,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Distribution and transmission,,,,
P006733,Latin America and Caribbean,Republic of Colombia,Closed,Guatape Hydroelectric Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006733,1973-01-04T00:00:00Z,6/30/1980,,,,,,,,,Specific Investment Loan,,,(Historic)Hydro,,,,
P006910,Latin America and Caribbean,Republic of Costa Rica,Closed,Highway Studies Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006910,1972-12-19T00:00:00Z,12/31/1976,,,,,,,,,Technical Assistance Loan,,,(Historic)Highways,,,,
P006255,Latin America and Caribbean,Federative Republic of Brazil,Closed,Interim Livestock Development Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006255,1972-12-19T00:00:00Z,6/30/1977,,,,,,,,,Financial Intermediary Loan,,,Livestock,,,,
P007857,Latin America and Caribbean,Republic of Paraguay,Closed,Education Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007857,1972-12-12T00:00:00Z,12/31/1979,,,,,,,,,Specific Investment Loan,,,Secondary Education,,,,
P006117,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Railway Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006117,1972-11-28T00:00:00Z,6/30/1976,,,,,,,,,Specific Investment Loan,,,Railways,,,,
P008085,Latin America and Caribbean,Republic of Trinidad and Tobago,Closed,Education Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008085,1972-10-17T00:00:00Z,3/31/1981,,,,,,,,,Specific Investment Loan,,,Secondary Education,,,,
P006734,Latin America and Caribbean,Republic of Colombia,Closed,Medium Size Cities Water Supply Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006734,1972-10-03T00:00:00Z,5/31/1981,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Urban water supply,,,,
P006256,Latin America and Caribbean,Federative Republic of Brazil,Closed,Grain Storage Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006256,1972-09-05T00:00:00Z,12/31/1979,,,,,,,,,Specific Investment Loan,,,(Historic)Agro-industry and marketing,,,,
P006259,Latin America and Caribbean,Federative Republic of Brazil,Closed,Highway Construction Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006259,1972-08-08T00:00:00Z,12/31/1976,,,,,,,,,Specific Investment Loan,,,(Historic)Highways,,,,
P006254,Latin America and Caribbean,Federative Republic of Brazil,Closed,Alto Guri Land Settlement Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006254,1972-07-06T00:00:00Z,12/31/1980,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P006730,Latin America and Caribbean,Republic of Colombia,Closed,Atlantico Development Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006730,1972-06-29T00:00:00Z,12/31/1979,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P007750,Latin America and Caribbean,Republic of Nicaragua,Closed,Power Project (08),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007750,1972-06-27T00:00:00Z,3/31/1980,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Thermal,,,,
P007343,Latin America and Caribbean,Republic of Honduras,Closed,Power Project (05),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007343,1972-06-27T00:00:00Z,12/31/1981,,,,,,,,,Specific Investment Loan,,,(Historic)Distribution and transmission,,,,
P006731,Latin America and Caribbean,Republic of Colombia,Closed,Development Program and Export Expansion Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006731,1972-06-22T00:00:00Z,6/30/1976,,,,,,,,,Structural Adjustment Loan,,,(Historic)Economic management,,,,
P007523,Latin America and Caribbean,United Mexican States,Closed,Power Sector Program (1972-74) Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007523,1972-06-20T00:00:00Z,6/30/1975,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Thermal,,,,
P006247,Latin America and Caribbean,Federative Republic of Brazil,Closed,Cosipa Expansion Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006247,1972-05-30T00:00:00Z,5/1/1979,,,,,,,,,Specific Investment Loan,,,(Historic)Other industry,,,,
P007526,Latin America and Caribbean,United Mexican States,Closed,Railway Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007526,1972-05-23T00:00:00Z,6/30/1977,,,,,,,,,Specific Investment Loan,,,Railways,,,,
P007522,Latin America and Caribbean,United Mexican States,Closed,Industrial Equipment Fund (DFC) Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007522,1972-05-23T00:00:00Z,9/30/1978,,,,,,,,,Financial Intermediary Loan,,,(Historic)Other finance,,,,
P006906,Latin America and Caribbean,Republic of Costa Rica,Closed,Agriculture Credit Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006906,1972-05-16T00:00:00Z,6/30/1980,,,,,,,,,Financial Intermediary Loan,,,(Historic)Agricultural credit,,,,
P006251,Latin America and Caribbean,Federative Republic of Brazil,Closed,Sao Simao Hydroelectric Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006251,1972-05-16T00:00:00Z,9/30/1979,,,,,,,,,Specific Investment Loan,,,(Historic)Hydro,,,,
P008083,Latin America and Caribbean,Republic of Trinidad and Tobago,Closed,Trinidad and Tobago Development Finance Company (TTDFC) Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008083,1972-05-09T00:00:00Z,3/31/1976,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P007525,Latin America and Caribbean,United Mexican States,Closed,Port Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007525,1972-05-02T00:00:00Z,6/30/1977,,,,,,,,,Specific Investment Loan,,,Ports/Waterways,,,,
P008118,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,LIVESTOCK IV 1ST. ST,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008118,1972-04-25T00:00:00Z,3/31/1974,,,,,,,,,Financial Intermediary Loan,,,Livestock,,,,
P007230,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,Highway Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007230,1972-04-25T00:00:00Z,6/30/1980,,,,,,,,,Specific Investment Loan,,,(Historic)Highways,,,,
P006248,Latin America and Caribbean,Federative Republic of Brazil,Closed,Usiminas Steel Expansion Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006248,1972-04-04T00:00:00Z,6/1/1977,,,,,,,,,Specific Investment Loan,,,(Historic)Other industry,,,,
P007148,Latin America and Caribbean,Republic of El Salvador,Closed,Telecommunications Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007148,1972-04-04T00:00:00Z,3/31/1979,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Telecommunications and informatics,,,,
P006252,Latin America and Caribbean,Federative Republic of Brazil,Closed,Highway Construction Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006252,1972-03-14T00:00:00Z,3/31/1978,,,,,,,,,Specific Investment Loan,,,(Historic)Highways,,,,
P007751,Latin America and Caribbean,Republic of Nicaragua,Closed,Managua Water Supply Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007751,1972-03-07T00:00:00Z,9/30/1977,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Urban water supply,,,,
P008190,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,Livestock Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008190,1972-03-07T00:00:00Z,12/31/1977,,,,,,,,,Specific Investment Loan,,,Livestock,,,,
P006907,Latin America and Caribbean,Republic of Costa Rica,Closed,Telecommunications Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006907,1972-02-15T00:00:00Z,12/31/1977,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Telecommunications and informatics,,,,
P006908,Latin America and Caribbean,Republic of Costa Rica,Closed,Power Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006908,1972-02-15T00:00:00Z,3/31/1978,,,,,,,,,Specific Investment Loan,,,(Historic)Thermal,,,,
P007044,Latin America and Caribbean,Republic of Ecuador,Closed,Power Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007044,1972-02-01T00:00:00Z,12/30/1977,,,,,,,,,Specific Investment Loan,,,(Historic)Hydro,,,,
P008191,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,International Airport Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008191,1972-02-01T00:00:00Z,9/30/1978,,,,,,,,,Specific Investment Loan,,,(Historic)Other transportation,,,,
P006249,Latin America and Caribbean,Federative Republic of Brazil,Closed,Steel Expansion Project - CSN,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006249,1972-02-01T00:00:00Z,3/31/1978,,,,,,,,,Specific Investment Loan,,,(Historic)Other industry,,,,
P007184,Latin America and Caribbean,Republic of Guatemala,Closed,Telecommunications Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007184,1971-12-21T00:00:00Z,9/30/1978,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Telecommunications and informatics,,,,
P007524,Latin America and Caribbean,United Mexican States,Closed,Zihuatanejo Tourism Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007524,1971-12-21T00:00:00Z,6/30/1979,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Other urban development,,,,
P006253,Latin America and Caribbean,Federative Republic of Brazil,Closed,Railway Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006253,1971-08-20T00:00:00Z,3/31/1978,,,,,,,,,Specific Investment Loan,,,Railways,,,,
P006250,Latin America and Caribbean,Federative Republic of Brazil,Closed,Iron Ore Project - MBR,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006250,1971-08-03T00:00:00Z,12/31/1976,,,,,,,,,Specific Investment Loan,,,(Historic)Mining and other extractive,,,,
P007797,Latin America and Caribbean,Republic of Panama,Closed,Fisheries Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007797,1971-07-27T00:00:00Z,6/30/1977,,,,,,,,,Specific Investment Loan,,,Fisheries,,,,
P007798,Latin America and Caribbean,Republic of Panama,Closed,Tocumen International Airport Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007798,1971-07-27T00:00:00Z,12/31/1977,,,,,,,,,Specific Investment Loan,,,(Historic)Other transportation,,,,
P008189,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,Telecommunications Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008189,1971-06-29T00:00:00Z,7/31/1979,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Telecommunications and informatics,,,,
P007342,Latin America and Caribbean,Republic of Honduras,Closed,Port Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007342,1971-06-17T00:00:00Z,12/31/1978,,,,,,,,,Specific Investment Loan,,,Ports/Waterways,,,,
P007229,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,Sea Defense Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007229,1971-06-17T00:00:00Z,12/31/1976,,,,,,,,,Sector Investment and Maintenance Loan,,,Ports/Waterways,,,,
P008116,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Livestock Project (03) Supplement,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008116,1971-06-10T00:00:00Z,12/31/1972,,,,,,,,,Specific Investment Loan,,,Livestock,,,,
P006116,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Livestock Development Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006116,1971-06-01T00:00:00Z,12/31/1980,,,,,,,,,Specific Investment Loan,,,Livestock,,,,
P006727,Latin America and Caribbean,Republic of Colombia,Closed,Development Finance Companies Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006727,1971-05-25T00:00:00Z,6/30/1976,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P006245,Latin America and Caribbean,Federative Republic of Brazil,Closed,Santos Port Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006245,1971-05-25T00:00:00Z,9/30/1980,,,,,,,,,Specific Investment Loan,,,Ports/Waterways,,,,
P008082,Latin America and Caribbean,Republic of Trinidad and Tobago,Closed,Population Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008082,1971-05-25T00:00:00Z,12/31/1979,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Targeted health,,,,
P006729,Latin America and Caribbean,Republic of Colombia,Closed,Bogota Water Supply Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006729,1971-05-25T00:00:00Z,12/31/1980,,,,,,,,,Sector Investment and Maintenance Loan,C,,(Historic)Urban water supply,,,,
P006728,Latin America and Caribbean,Republic of Colombia,Closed,Palmira Water Supply and Sewerage Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006728,1971-05-25T00:00:00Z,6/30/1980,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Urban water supply,,,,
P006246,Latin America and Caribbean,Federative Republic of Brazil,Closed,Sao Paulo Water Supply and Pollution Control Projects,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006246,1971-05-18T00:00:00Z,6/30/1977,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Urban water supply,,,,
P007521,Latin America and Caribbean,United Mexican States,Closed,Livestock and Agriculture Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007521,1971-05-18T00:00:00Z,9/30/1975,,,,,,,,,Financial Intermediary Loan,,,(Historic)Agricultural credit,,,,
P006726,Latin America and Caribbean,Republic of Colombia,Closed,Telecommunications Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006726,1971-05-18T00:00:00Z,6/30/1977,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Telecommunications and informatics,,,,
P006725,Latin America and Caribbean,Republic of Colombia,Closed,Caqueta Land Colonization Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006725,1971-05-04T00:00:00Z,6/30/1976,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P006978,Latin America and Caribbean,Dominican Republic,Closed,Livestock Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006978,1971-04-27T00:00:00Z,6/30/1977,,,,,,,,,Specific Investment Loan,,,Livestock,,,,
P006244,Latin America and Caribbean,Federative Republic of Brazil,Closed,Salto Osorio Hydroelectric Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006244,1971-03-30T00:00:00Z,5/31/1978,,,,,,,,,Specific Investment Loan,,,(Historic)Hydro,,,,
P005928,Latin America and Caribbean,Argentine Republic,Closed,Highway Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005928,1971-03-30T00:00:00Z,12/31/1979,,,,,,,,,Specific Investment Loan,,,(Historic)Highways,,,,
